#step   T      Ekin       Ethermo     E_LJ      E_LJ_corr   E_LJ_tot   Econs
6310000  295.9  1.575E+02  -1.077E+01  -1.790E+01  -6.168E-01  -1.851E+01  1.497E+02
6320000  257.7  1.371E+02  -3.731E+01  -2.478E+01  -6.168E-01  -2.539E+01  1.490E+02
6330000  280.6  1.493E+02  -1.853E+01  -1.800E+01  -6.168E-01  -1.862E+01  1.492E+02
6340000  363.5  1.934E+02  2.427E+01  -1.933E+01  -6.168E-01  -1.994E+01  1.492E+02
6350000  258.2  1.374E+02  -3.055E+01  -1.872E+01  -6.168E-01  -1.933E+01  1.486E+02
6360000  285.5  1.519E+02  -1.086E+01  -1.377E+01  -6.168E-01  -1.439E+01  1.484E+02
6370000  349.3  1.858E+02  1.573E+01  -2.171E+01  -6.168E-01  -2.233E+01  1.478E+02
6380000  307.0  1.634E+02  -8.221E-01  -1.555E+01  -6.168E-01  -1.617E+01  1.480E+02
6390000  342.4  1.822E+02  1.862E+01  -1.488E+01  -6.168E-01  -1.549E+01  1.481E+02
6400000  242.6  1.291E+02  -2.788E+01  -8.184E+00  -6.168E-01  -8.801E+00  1.482E+02
6410000  308.0  1.639E+02  4.867E+00  -1.066E+01  -6.168E-01  -1.128E+01  1.478E+02
6420000  258.1  1.373E+02  -1.959E+01  -8.583E+00  -6.168E-01  -9.200E+00  1.477E+02
6430000  272.9  1.452E+02  -2.172E+01  -1.838E+01  -6.168E-01  -1.899E+01  1.480E+02
6440000  307.9  1.639E+02  -5.082E+00  -2.077E+01  -6.168E-01  -2.139E+01  1.475E+02
6450000  237.3  1.263E+02  -3.666E+01  -1.471E+01  -6.168E-01  -1.533E+01  1.476E+02
6460000  285.3  1.518E+02  -1.502E+01  -1.844E+01  -6.168E-01  -1.906E+01  1.478E+02
6470000  313.1  1.666E+02  -6.177E-03  -1.829E+01  -6.168E-01  -1.890E+01  1.477E+02
6480000  285.5  1.519E+02  -1.658E+01  -1.940E+01  -6.168E-01  -2.002E+01  1.485E+02
6490000  268.7  1.430E+02  -2.361E+01  -1.712E+01  -6.168E-01  -1.774E+01  1.488E+02
6500000  236.5  1.258E+02  -3.552E+01  -1.290E+01  -6.168E-01  -1.351E+01  1.478E+02
6510000  276.9  1.474E+02  -1.963E+01  -1.832E+01  -6.168E-01  -1.894E+01  1.481E+02
6520000  262.5  1.397E+02  -2.095E+01  -1.243E+01  -6.168E-01  -1.304E+01  1.476E+02
6530000  279.3  1.486E+02  -2.142E+01  -2.205E+01  -6.168E-01  -2.267E+01  1.474E+02
6540000  359.9  1.915E+02  2.869E+01  -1.473E+01  -6.168E-01  -1.535E+01  1.475E+02
6550000  305.2  1.624E+02  -5.209E+00  -1.997E+01  -6.168E-01  -2.059E+01  1.470E+02
6560000  323.0  1.719E+02  7.957E+00  -1.670E+01  -6.168E-01  -1.732E+01  1.466E+02
6570000  352.7  1.877E+02  1.960E+01  -2.051E+01  -6.168E-01  -2.113E+01  1.469E+02
6580000  287.9  1.532E+02  -1.243E+01  -1.866E+01  -6.168E-01  -1.928E+01  1.464E+02
6590000  326.1  1.735E+02  8.331E+00  -1.730E+01  -6.168E-01  -1.792E+01  1.473E+02
6600000  296.5  1.578E+02  -6.123E+00  -1.613E+01  -6.168E-01  -1.675E+01  1.472E+02
6610000  300.9  1.601E+02  -4.994E+00  -1.727E+01  -6.168E-01  -1.789E+01  1.472E+02
6620000  274.6  1.461E+02  -2.457E+01  -2.278E+01  -6.168E-01  -2.340E+01  1.473E+02
6630000  321.9  1.713E+02  5.987E+00  -1.755E+01  -6.168E-01  -1.817E+01  1.471E+02
6640000  336.2  1.789E+02  1.801E+01  -1.249E+01  -6.168E-01  -1.311E+01  1.478E+02
6650000  280.6  1.493E+02  -1.578E+01  -1.653E+01  -6.168E-01  -1.715E+01  1.479E+02
6660000  310.0  1.650E+02  2.915E-01  -1.581E+01  -6.168E-01  -1.643E+01  1.482E+02
6670000  297.9  1.585E+02  -8.035E+00  -1.800E+01  -6.168E-01  -1.862E+01  1.480E+02
6680000  300.8  1.600E+02  -1.231E+01  -2.349E+01  -6.168E-01  -2.411E+01  1.482E+02
6690000  299.0  1.591E+02  -4.072E+00  -1.386E+01  -6.168E-01  -1.447E+01  1.487E+02
6700000  294.7  1.568E+02  -5.230E+00  -1.250E+01  -6.168E-01  -1.312E+01  1.489E+02
6710000  303.3  1.614E+02  -6.590E+00  -1.866E+01  -6.168E-01  -1.928E+01  1.487E+02
6720000  276.8  1.473E+02  -1.850E+01  -1.682E+01  -6.168E-01  -1.744E+01  1.484E+02
6730000  306.3  1.630E+02  -4.526E+00  -1.853E+01  -6.168E-01  -1.914E+01  1.484E+02
6740000  341.4  1.817E+02  1.174E+01  -2.064E+01  -6.168E-01  -2.125E+01  1.487E+02
6750000  322.9  1.718E+02  2.443E+00  -1.938E+01  -6.168E-01  -2.000E+01  1.494E+02
6760000  270.5  1.440E+02  -2.308E+01  -1.692E+01  -6.168E-01  -1.754E+01  1.495E+02
6770000  270.6  1.440E+02  -2.274E+01  -1.698E+01  -6.168E-01  -1.760E+01  1.491E+02
6780000  241.8  1.287E+02  -4.567E+01  -2.424E+01  -6.168E-01  -2.486E+01  1.495E+02
6790000  283.9  1.511E+02  -2.049E+01  -2.150E+01  -6.168E-01  -2.211E+01  1.495E+02
6800000  280.0  1.490E+02  -1.852E+01  -1.689E+01  -6.168E-01  -1.751E+01  1.500E+02
6810000  269.5  1.434E+02  -2.800E+01  -2.132E+01  -6.168E-01  -2.194E+01  1.495E+02
6820000  279.0  1.485E+02  -1.655E+01  -1.449E+01  -6.168E-01  -1.511E+01  1.499E+02
6830000  319.6  1.701E+02  2.957E+00  -1.682E+01  -6.168E-01  -1.744E+01  1.497E+02
6840000  277.0  1.474E+02  -1.848E+01  -1.620E+01  -6.168E-01  -1.682E+01  1.491E+02
6850000  285.0  1.516E+02  -1.326E+01  -1.536E+01  -6.168E-01  -1.598E+01  1.489E+02
6860000  292.9  1.559E+02  -3.314E+00  -9.932E+00  -6.168E-01  -1.055E+01  1.486E+02
6870000  260.1  1.384E+02  -2.941E+01  -1.837E+01  -6.168E-01  -1.899E+01  1.489E+02
6880000  272.9  1.452E+02  -2.002E+01  -1.538E+01  -6.168E-01  -1.600E+01  1.493E+02
6890000  274.9  1.463E+02  -1.964E+01  -1.555E+01  -6.168E-01  -1.617E+01  1.497E+02
6900000  336.1  1.788E+02  1.215E+01  -1.606E+01  -6.168E-01  -1.668E+01  1.500E+02
6910000  294.6  1.568E+02  -7.173E+00  -1.315E+01  -6.168E-01  -1.376E+01  1.502E+02
6920000  210.1  1.118E+02  -5.591E+01  -1.745E+01  -6.168E-01  -1.807E+01  1.497E+02
6930000  322.3  1.715E+02  1.920E+00  -1.856E+01  -6.168E-01  -1.918E+01  1.504E+02
6940000  283.1  1.506E+02  -1.789E+01  -1.700E+01  -6.168E-01  -1.761E+01  1.509E+02
6950000  303.1  1.613E+02  -9.973E+00  -1.930E+01  -6.168E-01  -1.991E+01  1.513E+02
6960000  294.9  1.569E+02  -1.117E+01  -1.655E+01  -6.168E-01  -1.717E+01  1.509E+02
6970000  284.3  1.513E+02  -2.069E+01  -2.028E+01  -6.168E-01  -2.090E+01  1.511E+02
6980000  323.7  1.723E+02  4.251E+00  -1.693E+01  -6.168E-01  -1.755E+01  1.505E+02
6990000  265.5  1.413E+02  -2.490E+01  -1.568E+01  -6.168E-01  -1.630E+01  1.499E+02
7000000  279.5  1.487E+02  -2.538E+01  -2.359E+01  -6.168E-01  -2.421E+01  1.499E+02
7010000  286.0  1.522E+02  -1.427E+01  -1.614E+01  -6.168E-01  -1.675E+01  1.497E+02
7020000  277.9  1.479E+02  -2.263E+01  -1.986E+01  -6.168E-01  -2.047E+01  1.500E+02
7030000  319.3  1.699E+02  2.354E+00  -1.719E+01  -6.168E-01  -1.781E+01  1.498E+02
7040000  236.7  1.260E+02  -4.432E+01  -2.032E+01  -6.168E-01  -2.094E+01  1.493E+02
7050000  348.7  1.855E+02  2.160E+01  -1.437E+01  -6.168E-01  -1.499E+01  1.490E+02
7060000  248.0  1.320E+02  -3.401E+01  -1.697E+01  -6.168E-01  -1.759E+01  1.484E+02
7070000  303.1  1.613E+02  -6.217E+00  -1.831E+01  -6.168E-01  -1.893E+01  1.486E+02
7080000  297.9  1.585E+02  -7.260E+00  -1.702E+01  -6.168E-01  -1.764E+01  1.481E+02
7090000  295.1  1.570E+02  -8.451E+00  -1.709E+01  -6.168E-01  -1.770E+01  1.478E+02
7100000  297.7  1.584E+02  -1.043E+01  -1.942E+01  -6.168E-01  -2.004E+01  1.488E+02
7110000  258.2  1.374E+02  -2.386E+01  -1.221E+01  -6.168E-01  -1.283E+01  1.484E+02
7120000  272.0  1.448E+02  -2.288E+01  -1.914E+01  -6.168E-01  -1.976E+01  1.479E+02
7130000  262.6  1.398E+02  -2.746E+01  -1.818E+01  -6.168E-01  -1.880E+01  1.484E+02
7140000  265.6  1.413E+02  -2.451E+01  -1.633E+01  -6.168E-01  -1.695E+01  1.489E+02
7150000  345.5  1.839E+02  2.038E+01  -1.316E+01  -6.168E-01  -1.378E+01  1.497E+02
7160000  261.6  1.392E+02  -3.169E+01  -2.056E+01  -6.168E-01  -2.118E+01  1.497E+02
7170000  246.9  1.314E+02  -3.637E+01  -1.733E+01  -6.168E-01  -1.795E+01  1.498E+02
7180000  303.0  1.613E+02  -5.650E+00  -1.546E+01  -6.168E-01  -1.607E+01  1.508E+02
7190000  311.2  1.656E+02  -5.868E+00  -1.990E+01  -6.168E-01  -2.052E+01  1.510E+02
7200000  348.0  1.852E+02  1.589E+01  -1.735E+01  -6.168E-01  -1.796E+01  1.513E+02
7210000  285.7  1.520E+02  -1.189E+01  -1.211E+01  -6.168E-01  -1.273E+01  1.512E+02
7220000  298.3  1.587E+02  -1.046E+01  -1.729E+01  -6.168E-01  -1.791E+01  1.513E+02
7230000  281.1  1.496E+02  -2.187E+01  -1.974E+01  -6.168E-01  -2.036E+01  1.511E+02
7240000  293.2  1.560E+02  -9.165E+00  -1.316E+01  -6.168E-01  -1.378E+01  1.514E+02
7250000  283.6  1.509E+02  -1.360E+01  -1.199E+01  -6.168E-01  -1.261E+01  1.519E+02
7260000  283.1  1.507E+02  -2.689E+01  -2.436E+01  -6.168E-01  -2.498E+01  1.526E+02
7270000  365.8  1.946E+02  2.337E+01  -1.748E+01  -6.168E-01  -1.810E+01  1.532E+02
7280000  329.3  1.752E+02  5.362E+00  -1.583E+01  -6.168E-01  -1.645E+01  1.534E+02
7290000  303.0  1.612E+02  -1.088E+01  -1.822E+01  -6.168E-01  -1.884E+01  1.533E+02
7300000  365.4  1.945E+02  2.688E+01  -1.333E+01  -6.168E-01  -1.395E+01  1.536E+02
7310000  309.7  1.648E+02  -9.500E+00  -2.026E+01  -6.168E-01  -2.088E+01  1.534E+02
7320000  301.0  1.602E+02  -1.362E+01  -1.945E+01  -6.168E-01  -2.007E+01  1.537E+02
7330000  273.7  1.457E+02  -2.724E+01  -1.861E+01  -6.168E-01  -1.923E+01  1.537E+02
7340000  288.1  1.533E+02  -1.653E+01  -1.518E+01  -6.168E-01  -1.579E+01  1.541E+02
7350000  260.1  1.384E+02  -3.670E+01  -2.086E+01  -6.168E-01  -2.147E+01  1.536E+02
7360000  269.3  1.433E+02  -2.705E+01  -1.632E+01  -6.168E-01  -1.694E+01  1.534E+02
7370000  260.8  1.388E+02  -2.942E+01  -1.466E+01  -6.168E-01  -1.528E+01  1.529E+02
7380000  290.5  1.546E+02  -1.585E+01  -1.643E+01  -6.168E-01  -1.705E+01  1.534E+02
7390000  286.2  1.523E+02  -1.813E+01  -1.628E+01  -6.168E-01  -1.690E+01  1.535E+02
7400000  277.9  1.479E+02  -1.841E+01  -1.218E+01  -6.168E-01  -1.279E+01  1.535E+02
7410000  319.7  1.701E+02  1.540E+00  -1.414E+01  -6.168E-01  -1.476E+01  1.538E+02
7420000  277.5  1.477E+02  -2.803E+01  -2.134E+01  -6.168E-01  -2.195E+01  1.538E+02
7430000  322.8  1.718E+02  -4.344E+00  -2.190E+01  -6.168E-01  -2.251E+01  1.536E+02
7440000  286.9  1.527E+02  -1.834E+01  -1.728E+01  -6.168E-01  -1.790E+01  1.531E+02
7450000  297.1  1.581E+02  -9.796E+00  -1.370E+01  -6.168E-01  -1.431E+01  1.536E+02
7460000  257.6  1.371E+02  -3.398E+01  -1.696E+01  -6.168E-01  -1.758E+01  1.535E+02
7470000  297.9  1.585E+02  -1.324E+01  -1.736E+01  -6.168E-01  -1.798E+01  1.538E+02
7480000  286.4  1.524E+02  -1.821E+01  -1.663E+01  -6.168E-01  -1.725E+01  1.534E+02
7490000  292.9  1.559E+02  -1.233E+01  -1.439E+01  -6.168E-01  -1.501E+01  1.532E+02
7500000  283.5  1.509E+02  -2.139E+01  -1.807E+01  -6.168E-01  -1.868E+01  1.536E+02
7510000  256.2  1.364E+02  -3.854E+01  -1.963E+01  -6.168E-01  -2.024E+01  1.546E+02
7520000  283.8  1.510E+02  -1.911E+01  -1.501E+01  -6.168E-01  -1.563E+01  1.545E+02
7530000  322.6  1.717E+02  3.427E+00  -1.313E+01  -6.168E-01  -1.374E+01  1.545E+02
7540000  334.1  1.778E+02  4.585E+00  -1.836E+01  -6.168E-01  -1.898E+01  1.542E+02
7550000  234.3  1.247E+02  -5.091E+01  -2.134E+01  -6.168E-01  -2.196E+01  1.536E+02
7560000  246.4  1.311E+02  -3.674E+01  -1.328E+01  -6.168E-01  -1.389E+01  1.540E+02
7570000  256.4  1.364E+02  -3.220E+01  -1.466E+01  -6.168E-01  -1.528E+01  1.534E+02
7580000  297.1  1.581E+02  -9.102E+00  -1.311E+01  -6.168E-01  -1.373E+01  1.535E+02
7590000  285.8  1.521E+02  -1.818E+01  -1.663E+01  -6.168E-01  -1.725E+01  1.530E+02
7600000  272.1  1.448E+02  -2.624E+01  -1.712E+01  -6.168E-01  -1.773E+01  1.533E+02
7610000  309.5  1.647E+02  -4.466E+00  -1.490E+01  -6.168E-01  -1.551E+01  1.537E+02
7620000  332.3  1.768E+02  8.184E+00  -1.464E+01  -6.168E-01  -1.525E+01  1.534E+02
7630000  326.4  1.737E+02  4.865E+00  -1.495E+01  -6.168E-01  -1.557E+01  1.533E+02
7640000  291.5  1.551E+02  -1.948E+01  -2.046E+01  -6.168E-01  -2.108E+01  1.535E+02
7650000  269.4  1.434E+02  -2.732E+01  -1.660E+01  -6.168E-01  -1.721E+01  1.535E+02
7660000  262.4  1.396E+02  -3.060E+01  -1.645E+01  -6.168E-01  -1.707E+01  1.532E+02
7670000  282.6  1.504E+02  -2.659E+01  -2.349E+01  -6.168E-01  -2.410E+01  1.529E+02
7680000  335.5  1.785E+02  3.697E+00  -2.096E+01  -6.168E-01  -2.158E+01  1.532E+02
7690000  272.6  1.451E+02  -2.811E+01  -1.918E+01  -6.168E-01  -1.980E+01  1.534E+02
7700000  301.9  1.607E+02  -1.350E+01  -1.997E+01  -6.168E-01  -2.059E+01  1.536E+02
7710000  275.4  1.465E+02  -2.534E+01  -1.756E+01  -6.168E-01  -1.818E+01  1.537E+02
7720000  301.2  1.603E+02  -1.263E+01  -1.819E+01  -6.168E-01  -1.881E+01  1.541E+02
7730000  304.2  1.619E+02  -9.828E+00  -1.749E+01  -6.168E-01  -1.810E+01  1.536E+02
7740000  295.5  1.572E+02  -1.307E+01  -1.624E+01  -6.168E-01  -1.685E+01  1.534E+02
7750000  282.3  1.502E+02  -2.142E+01  -1.810E+01  -6.168E-01  -1.872E+01  1.529E+02
7760000  249.9  1.330E+02  -3.613E+01  -1.562E+01  -6.168E-01  -1.623E+01  1.529E+02
7770000  278.0  1.479E+02  -2.515E+01  -1.937E+01  -6.168E-01  -1.998E+01  1.531E+02
7780000  252.7  1.345E+02  -3.378E+01  -1.415E+01  -6.168E-01  -1.477E+01  1.535E+02
7790000  318.1  1.693E+02  -4.891E+00  -1.983E+01  -6.168E-01  -2.045E+01  1.537E+02
7800000  313.7  1.669E+02  -4.799E+00  -1.750E+01  -6.168E-01  -1.812E+01  1.536E+02
7810000  292.2  1.555E+02  -1.689E+01  -1.833E+01  -6.168E-01  -1.895E+01  1.534E+02
7820000  355.4  1.891E+02  1.929E+01  -1.628E+01  -6.168E-01  -1.690E+01  1.529E+02
7830000  313.4  1.668E+02  -2.796E+00  -1.617E+01  -6.168E-01  -1.678E+01  1.528E+02
7840000  318.3  1.694E+02  -5.184E+00  -2.054E+01  -6.168E-01  -2.116E+01  1.534E+02
7850000  279.8  1.489E+02  -2.022E+01  -1.480E+01  -6.168E-01  -1.541E+01  1.537E+02
7860000  299.9  1.596E+02  -1.054E+01  -1.602E+01  -6.168E-01  -1.663E+01  1.535E+02
7870000  293.0  1.559E+02  -1.843E+01  -2.076E+01  -6.168E-01  -2.138E+01  1.529E+02
7880000  251.6  1.339E+02  -3.627E+01  -1.698E+01  -6.168E-01  -1.759E+01  1.526E+02
7890000  315.3  1.678E+02  -1.390E+00  -1.658E+01  -6.168E-01  -1.719E+01  1.520E+02
7900000  269.0  1.432E+02  -2.497E+01  -1.598E+01  -6.168E-01  -1.659E+01  1.515E+02
7910000  321.7  1.712E+02  6.486E-01  -1.765E+01  -6.168E-01  -1.827E+01  1.523E+02
7920000  348.1  1.853E+02  1.622E+01  -1.638E+01  -6.168E-01  -1.700E+01  1.520E+02
7930000  281.8  1.500E+02  -2.283E+01  -1.938E+01  -6.168E-01  -2.000E+01  1.528E+02
7940000  310.2  1.651E+02  -7.853E+00  -1.941E+01  -6.168E-01  -2.003E+01  1.529E+02
7950000  225.7  1.201E+02  -4.652E+01  -1.338E+01  -6.168E-01  -1.399E+01  1.526E+02
7960000  353.4  1.881E+02  1.664E+01  -1.821E+01  -6.168E-01  -1.883E+01  1.526E+02
7970000  316.8  1.686E+02  -9.225E-01  -1.562E+01  -6.168E-01  -1.624E+01  1.533E+02
7980000  266.3  1.417E+02  -2.926E+01  -1.725E+01  -6.168E-01  -1.787E+01  1.531E+02
7990000  292.0  1.554E+02  -1.514E+01  -1.699E+01  -6.168E-01  -1.761E+01  1.529E+02
8000000  276.2  1.470E+02  -2.272E+01  -1.607E+01  -6.168E-01  -1.669E+01  1.530E+02
8010000  264.1  1.405E+02  -3.279E+01  -1.917E+01  -6.168E-01  -1.979E+01  1.535E+02
8020000  268.6  1.429E+02  -3.227E+01  -2.070E+01  -6.168E-01  -2.132E+01  1.539E+02
8030000  354.0  1.884E+02  2.267E+01  -1.102E+01  -6.168E-01  -1.163E+01  1.541E+02
8040000  278.2  1.480E+02  -2.577E+01  -1.938E+01  -6.168E-01  -1.999E+01  1.538E+02
8050000  319.2  1.698E+02  2.509E+00  -1.310E+01  -6.168E-01  -1.372E+01  1.536E+02
8060000  312.3  1.662E+02  4.054E-01  -1.115E+01  -6.168E-01  -1.177E+01  1.540E+02
8070000  344.7  1.834E+02  1.260E+01  -1.622E+01  -6.168E-01  -1.683E+01  1.540E+02
8080000  304.5  1.620E+02  -1.295E+01  -2.025E+01  -6.168E-01  -2.087E+01  1.541E+02
8090000  263.7  1.403E+02  -3.590E+01  -2.150E+01  -6.168E-01  -2.211E+01  1.541E+02
8100000  313.5  1.668E+02  -9.308E+00  -2.116E+01  -6.168E-01  -2.177E+01  1.543E+02
8110000  283.0  1.506E+02  -3.277E+01  -2.760E+01  -6.168E-01  -2.822E+01  1.552E+02
8120000  282.5  1.503E+02  -2.491E+01  -1.930E+01  -6.168E-01  -1.991E+01  1.553E+02
8130000  292.9  1.559E+02  -1.931E+01  -1.845E+01  -6.168E-01  -1.907E+01  1.561E+02
8140000  302.3  1.609E+02  -1.407E+01  -1.825E+01  -6.168E-01  -1.886E+01  1.561E+02
8150000  316.7  1.685E+02  -9.195E+00  -2.089E+01  -6.168E-01  -2.151E+01  1.562E+02
8160000  300.4  1.598E+02  -1.699E+01  -1.957E+01  -6.168E-01  -2.018E+01  1.566E+02
8170000  279.5  1.487E+02  -2.832E+01  -1.937E+01  -6.168E-01  -1.999E+01  1.570E+02
8180000  295.2  1.571E+02  -1.752E+01  -1.708E+01  -6.168E-01  -1.770E+01  1.569E+02
8190000  277.2  1.475E+02  -3.033E+01  -2.078E+01  -6.168E-01  -2.140E+01  1.564E+02
8200000  270.6  1.440E+02  -3.542E+01  -2.230E+01  -6.168E-01  -2.292E+01  1.565E+02
8210000  313.6  1.669E+02  -8.017E+00  -1.750E+01  -6.168E-01  -1.812E+01  1.568E+02
8220000  286.8  1.526E+02  -1.874E+01  -1.345E+01  -6.168E-01  -1.407E+01  1.573E+02
8230000  339.2  1.805E+02  1.131E+01  -1.124E+01  -6.168E-01  -1.186E+01  1.573E+02
8240000  247.8  1.319E+02  -4.284E+01  -1.664E+01  -6.168E-01  -1.726E+01  1.575E+02
8250000  307.9  1.638E+02  -8.487E+00  -1.502E+01  -6.168E-01  -1.564E+01  1.567E+02
8260000  333.1  1.773E+02  -6.456E+00  -2.611E+01  -6.168E-01  -2.673E+01  1.570E+02
8270000  268.8  1.430E+02  -3.530E+01  -2.147E+01  -6.168E-01  -2.209E+01  1.562E+02
8280000  303.5  1.615E+02  -5.439E+00  -1.091E+01  -6.168E-01  -1.153E+01  1.554E+02
8290000  322.9  1.718E+02  -4.405E+00  -1.829E+01  -6.168E-01  -1.891E+01  1.573E+02
8300000  319.7  1.701E+02  -3.933E+00  -1.662E+01  -6.168E-01  -1.723E+01  1.568E+02
8310000  287.8  1.531E+02  -2.201E+01  -1.726E+01  -6.168E-01  -1.787E+01  1.573E+02
8320000  332.9  1.772E+02  -9.716E-01  -1.992E+01  -6.168E-01  -2.054E+01  1.576E+02
8330000  303.4  1.615E+02  -1.711E+01  -2.034E+01  -6.168E-01  -2.096E+01  1.576E+02
8340000  327.1  1.741E+02  -2.379E+00  -1.755E+01  -6.168E-01  -1.816E+01  1.583E+02
8350000  277.4  1.476E+02  -2.703E+01  -1.566E+01  -6.168E-01  -1.628E+01  1.583E+02
8360000  329.2  1.752E+02  1.357E+00  -1.469E+01  -6.168E-01  -1.531E+01  1.585E+02
8370000  274.8  1.462E+02  -3.445E+01  -2.131E+01  -6.168E-01  -2.193E+01  1.588E+02
8380000  280.3  1.491E+02  -2.785E+01  -1.874E+01  -6.168E-01  -1.936E+01  1.576E+02
8390000  321.9  1.713E+02  -9.772E+00  -2.329E+01  -6.168E-01  -2.391E+01  1.572E+02
8400000  319.4  1.700E+02  -7.901E+00  -1.987E+01  -6.168E-01  -2.049E+01  1.574E+02
8410000  297.4  1.582E+02  -1.879E+01  -1.935E+01  -6.168E-01  -1.997E+01  1.571E+02
8420000  319.6  1.701E+02  -9.626E-02  -1.189E+01  -6.168E-01  -1.250E+01  1.576E+02
8430000  371.8  1.978E+02  2.466E+01  -1.590E+01  -6.168E-01  -1.652E+01  1.567E+02
8440000  261.0  1.389E+02  -3.105E+01  -1.299E+01  -6.168E-01  -1.360E+01  1.563E+02
8450000  390.5  2.078E+02  3.099E+01  -1.992E+01  -6.168E-01  -2.054E+01  1.562E+02
8460000  326.6  1.738E+02  4.724E+00  -1.198E+01  -6.168E-01  -1.260E+01  1.564E+02
8470000  279.2  1.486E+02  -2.404E+01  -1.470E+01  -6.168E-01  -1.532E+01  1.573E+02
8480000  337.3  1.795E+02  7.424E+00  -1.389E+01  -6.168E-01  -1.451E+01  1.575E+02
8490000  304.2  1.619E+02  -1.347E+01  -1.780E+01  -6.168E-01  -1.842E+01  1.569E+02
8500000  292.1  1.555E+02  -1.802E+01  -1.653E+01  -6.168E-01  -1.715E+01  1.563E+02
8510000  303.4  1.614E+02  -1.563E+01  -2.037E+01  -6.168E-01  -2.099E+01  1.561E+02
8520000  331.7  1.765E+02  2.873E+00  -1.716E+01  -6.168E-01  -1.778E+01  1.558E+02
8530000  264.0  1.405E+02  -2.999E+01  -1.474E+01  -6.168E-01  -1.535E+01  1.551E+02
8540000  256.6  1.365E+02  -3.550E+01  -1.606E+01  -6.168E-01  -1.668E+01  1.554E+02
8550000  238.9  1.271E+02  -4.656E+01  -1.794E+01  -6.168E-01  -1.856E+01  1.551E+02
8560000  322.7  1.717E+02  -4.809E+00  -2.146E+01  -6.168E-01  -2.208E+01  1.545E+02
8570000  256.1  1.363E+02  -3.370E+01  -1.494E+01  -6.168E-01  -1.556E+01  1.544E+02
8580000  257.5  1.370E+02  -3.167E+01  -1.494E+01  -6.168E-01  -1.556E+01  1.531E+02
8590000  281.2  1.496E+02  -2.541E+01  -2.079E+01  -6.168E-01  -2.141E+01  1.536E+02
8600000  292.3  1.555E+02  -1.414E+01  -1.552E+01  -6.168E-01  -1.614E+01  1.535E+02
8610000  294.3  1.566E+02  -1.649E+01  -1.811E+01  -6.168E-01  -1.873E+01  1.544E+02
8620000  290.2  1.544E+02  -1.974E+01  -1.913E+01  -6.168E-01  -1.974E+01  1.544E+02
8630000  332.7  1.770E+02  6.188E+00  -1.573E+01  -6.168E-01  -1.635E+01  1.545E+02
8640000  295.7  1.574E+02  -1.341E+01  -1.609E+01  -6.168E-01  -1.670E+01  1.541E+02
8650000  301.4  1.604E+02  -8.881E+00  -1.478E+01  -6.168E-01  -1.540E+01  1.539E+02
8660000  304.8  1.622E+02  -3.416E+00  -1.133E+01  -6.168E-01  -1.194E+01  1.536E+02
8670000  367.4  1.955E+02  2.176E+01  -1.932E+01  -6.168E-01  -1.994E+01  1.538E+02
8680000  311.5  1.658E+02  -1.092E+01  -2.191E+01  -6.168E-01  -2.253E+01  1.541E+02
8690000  277.6  1.477E+02  -2.630E+01  -1.877E+01  -6.168E-01  -1.938E+01  1.547E+02
8700000  280.9  1.495E+02  -2.525E+01  -1.945E+01  -6.168E-01  -2.007E+01  1.546E+02
8710000  299.1  1.591E+02  -1.189E+01  -1.695E+01  -6.168E-01  -1.757E+01  1.535E+02
8720000  381.3  2.029E+02  3.387E+01  -1.525E+01  -6.168E-01  -1.587E+01  1.532E+02
8730000  286.1  1.522E+02  -2.199E+01  -2.082E+01  -6.168E-01  -2.144E+01  1.528E+02
8740000  393.2  2.092E+02  3.725E+01  -1.862E+01  -6.168E-01  -1.923E+01  1.527E+02
8750000  270.6  1.440E+02  -2.589E+01  -1.617E+01  -6.168E-01  -1.679E+01  1.531E+02
8760000  346.9  1.846E+02  1.062E+01  -2.038E+01  -6.168E-01  -2.100E+01  1.530E+02
8770000  310.6  1.653E+02  -5.988E+00  -1.771E+01  -6.168E-01  -1.833E+01  1.529E+02
8780000  293.6  1.562E+02  -1.327E+01  -1.551E+01  -6.168E-01  -1.613E+01  1.534E+02
8790000  295.6  1.573E+02  -1.618E+01  -1.999E+01  -6.168E-01  -2.060E+01  1.529E+02
8800000  309.9  1.649E+02  -3.189E+00  -1.486E+01  -6.168E-01  -1.548E+01  1.526E+02
8810000  272.1  1.448E+02  -2.133E+01  -1.290E+01  -6.168E-01  -1.351E+01  1.526E+02
8820000  348.4  1.854E+02  1.364E+01  -1.937E+01  -6.168E-01  -1.998E+01  1.518E+02
8830000  221.9  1.181E+02  -4.936E+01  -1.683E+01  -6.168E-01  -1.744E+01  1.500E+02
8840000  331.3  1.763E+02  7.924E+00  -1.783E+01  -6.168E-01  -1.844E+01  1.499E+02
8850000  330.6  1.759E+02  6.803E+00  -1.927E+01  -6.168E-01  -1.989E+01  1.492E+02
8860000  304.8  1.622E+02  -5.980E+00  -1.868E+01  -6.168E-01  -1.930E+01  1.489E+02
8870000  313.3  1.667E+02  -2.333E-01  -1.827E+01  -6.168E-01  -1.889E+01  1.481E+02
8880000  296.0  1.575E+02  -1.035E+01  -1.974E+01  -6.168E-01  -2.036E+01  1.475E+02
8890000  285.2  1.518E+02  -1.583E+01  -1.976E+01  -6.168E-01  -2.038E+01  1.472E+02
